Data_value,STATUS,UNITS,Magnitude,Subject,Group
1251.664,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1119.02,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1101.412,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1139.459,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1040.5,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1150.976,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1084.658,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1352.84,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1224.534,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1105.167,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1372.723,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1230.969,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1115.478,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1210.962,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1234.819,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1276.337,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1080.713,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
847.349,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
925.547,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1085.539,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1063.775,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1077.447,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1151.861,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1202.16,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1244.801,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1448.299,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1411.447,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1303.453,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1293.599,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1365.779,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1251.664,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1116.391,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1117.962,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1099.874,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1094.298,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1085.074,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1175.875,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1262.575,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1256.974,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1230.829,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1285.684,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1230.028,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1152.926,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1183.655,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1260.084,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1242.986,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1119.02,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1101.412,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1139.459,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1040.5,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1150.976,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1084.658,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1352.84,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1224.534,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1105.167,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1372.723,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1230.969,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1115.478,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1210.962,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1234.819,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1276.337,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1080.713,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
847.349,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
925.547,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1085.539,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1063.775,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1077.447,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1151.861,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1202.16,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1244.801,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1448.299,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1411.447,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1303.453,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1293.599,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1365.779,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1251.664,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1119.02,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1101.412,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1139.459,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1040.5,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1150.976,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1084.658,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1352.84,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1224.534,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1105.167,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1372.723,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1230.969,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1115.478,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1210.962,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1234.819,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1276.337,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1080.713,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
847.349,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
925.547,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1085.539,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1063.775,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1077.447,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1151.861,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1202.16,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1244.801,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1448.299,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1411.447,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1303.453,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1293.599,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1365.779,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1251.664,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1116.391,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1117.962,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1099.874,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1094.298,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1085.074,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1175.875,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1262.575,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1256.974,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1230.829,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1285.684,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1230.028,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1152.926,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1183.655,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1260.084,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1242.986,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
10624.465,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
9110.709,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
12084.429,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
11804.216,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
12150.005,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
10399.584,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
13705.071,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
